,eval/episode_x_velocity,eval/avg_episode_length,eval/episode_reward_forward,eval/epoch_eval_time,eval/episode_x_position,eval/episode_reward_ctrl,_step,_runtime,eval/sps,eval/episode_reward,eval/episode_reward_healthy,eval/walltime,_timestamp,training/actor_loss,training/alpha,training/buffer_current_size,training/critic_loss,training/walltime,training/sps,training/alpha_loss,seed,rl_algorithm,environment
0,-15.655399322509766,21.984375,-15.655399322509766,10.902837038040161,-0.9487428069114685,-0.025813482701778412,0,15.683870553970337,11740.06357734286,6.303162574768066,21.984375,10.902837038040161,1694112675.5107377,,,,,,,,6,sac,hopper
1,241.32400512695312,457.296875,241.32400512695312,1.0678071975708008,205.46786499023438,-0.26844334602355957,421760,103.17108392715454,119871.82732162936,698.3524169921875,457.296875,11.970644235610962,1694112762.997951,-1105.9569091796875,0.8374089598655701,215040.015625,433.9949951171875,86.41580271720886,5343.759798486122,0.03187653794884682,6,sac,hopper
2,473.59844970703125,324.8046875,473.59844970703125,1.0753896236419678,328.23681640625,-0.3626388907432556,835328,169.09055924415588,119026.62735995988,798.04052734375,324.8046875,13.04603385925293,1694112828.9174263,-1667.10595703125,0.5458685159683228,628608.0,312.20648193359375,151.2550892829895,6378.355190266132,0.004376786760985851,6,sac,hopper
3,506.24432373046875,258.9140625,506.24432373046875,1.1678047180175781,309.7234191894531,-0.26228588819503784,1248896,235.07494521141052,109607.36673275994,764.8961181640625,258.9140625,14.213838577270508,1694112894.9018123,-1783.859130859375,0.46416839957237244,993630.5625,207.03871154785156,216.0665066242218,6381.097914007393,-0.00046654356992803514,6,sac,hopper
4,601.4431762695312,296.421875,601.4431762695312,1.0671024322509766,451.3195495605469,-0.31679046154022217,1662464,300.1487605571747,119950.99639122096,897.5482788085938,296.421875,15.280941009521484,1694112959.9756277,-1982.78466796875,0.3864203095436096,1048576.0,148.2145538330078,280.067777633667,6461.871670313647,0.00043539429316297174,6,sac,hopper
5,808.2849731445312,405.984375,808.2849731445312,1.1251680850982666,970.8057861328125,-0.407901406288147,2076032,365.37475752830505,113760.78089596819,1213.861572265625,405.984375,16.40610909461975,1694113025.2016246,-1946.0614013671875,0.4419930577278137,1048576.0,178.4800262451172,344.16326093673706,6452.37353222658,-0.00012411981879267842,6,sac,hopper
6,1027.27734375,857.0546875,1027.27734375,1.0740630626678467,2950.50341796875,-0.9093334674835205,2489600,431.9481909275055,119173.63556108429,1883.4227294921875,857.0546875,17.480172157287598,1694113091.775058,-2159.9775390625,0.5159777998924255,1048576.0,200.1927947998047,409.6579341888428,6314.5287924114255,-0.0004692737420555204,6,sac,hopper
7,1097.338623046875,891.7109375,1097.338623046875,1.0392506122589111,3374.107421875,-0.8838376998901367,2903168,497.6628851890564,123165.67196605224,1988.166015625,891.7109375,18.51942276954651,1694113157.4897523,-2408.653076171875,0.4828099012374878,1048576.0,184.18739318847656,474.3283996582031,6395.005772703781,0.0010124236578121781,6,sac,hopper
8,1076.16552734375,818.2421875,1076.16552734375,1.1095433235168457,3067.999755859375,-0.9122394323348999,3316736,560.664840221405,115362.7778988268,1893.49560546875,818.2421875,19.628966093063354,1694113220.4917073,-2608.0224609375,0.3960919976234436,1048576.0,142.3507843017578,536.2155528068542,6682.614710142214,0.0005895076901651919,6,sac,hopper
9,1096.161865234375,930.46875,1096.161865234375,1.0619914531707764,3743.616455078125,-1.0202324390411377,3730304,625.9733862876892,120528.27696290002,2025.6104736328125,930.46875,20.69095754623413,1694113285.8002534,-2763.111328125,0.3694579303264618,1048576.0,131.9159698486328,600.4569702148438,6437.715988946499,-2.7638809115160257e-05,6,sac,hopper
10,993.7100219726562,903.75,993.7100219726562,1.0830328464508057,3351.98779296875,-0.9664137363433838,4143872,690.0332374572754,118186.62787510768,1896.4935302734375,903.75,21.773990392684937,1694113349.8601046,-2853.782958984375,0.4058069884777069,1048576.0,149.11827087402344,663.4289531707764,6567.492090719331,-0.0007263542502187192,6,sac,hopper
