,generation,n_edges,phi,solver,environment,seed
0,899,4,69.39999999999999,lgp,inverted_double_pendulum,109
1,499,4,69.39999999999999,lgp,inverted_double_pendulum,109
2,1399,4,69.39999999999999,lgp,inverted_double_pendulum,109
3,199,4,69.39999999999999,lgp,inverted_double_pendulum,109
4,999,4,69.39999999999999,lgp,inverted_double_pendulum,109
5,799,4,69.39999999999999,lgp,inverted_double_pendulum,109
6,1499,4,69.39999999999999,lgp,inverted_double_pendulum,109
7,299,4,69.39999999999999,lgp,inverted_double_pendulum,109
8,399,4,69.39999999999999,lgp,inverted_double_pendulum,109
9,99,4,69.39999999999999,lgp,inverted_double_pendulum,109
10,699,4,69.39999999999999,lgp,inverted_double_pendulum,109
11,599,4,69.39999999999999,lgp,inverted_double_pendulum,109
12,1299,4,69.39999999999999,lgp,inverted_double_pendulum,109
13,1099,4,69.39999999999999,lgp,inverted_double_pendulum,109
14,1199,4,69.39999999999999,lgp,inverted_double_pendulum,109
15,799,8,67.6,lgp,inverted_double_pendulum,109
16,699,8,67.6,lgp,inverted_double_pendulum,109
17,1499,8,67.6,lgp,inverted_double_pendulum,109
18,199,8,67.6,lgp,inverted_double_pendulum,109
19,99,8,67.6,lgp,inverted_double_pendulum,109
20,399,8,67.6,lgp,inverted_double_pendulum,109
21,1399,8,67.6,lgp,inverted_double_pendulum,109
22,1199,8,67.6,lgp,inverted_double_pendulum,109
23,1099,8,67.6,lgp,inverted_double_pendulum,109
24,599,8,67.6,lgp,inverted_double_pendulum,109
25,999,8,67.6,lgp,inverted_double_pendulum,109
26,899,8,67.6,lgp,inverted_double_pendulum,109
27,499,8,67.6,lgp,inverted_double_pendulum,109
28,299,8,67.6,lgp,inverted_double_pendulum,109
29,1299,8,67.6,lgp,inverted_double_pendulum,109
30,399,3,61.7,lgp,inverted_double_pendulum,109
31,899,3,61.7,lgp,inverted_double_pendulum,109
32,299,3,61.7,lgp,inverted_double_pendulum,109
33,99,3,61.7,lgp,inverted_double_pendulum,109
34,1199,3,61.7,lgp,inverted_double_pendulum,109
35,599,3,61.7,lgp,inverted_double_pendulum,109
36,499,3,61.7,lgp,inverted_double_pendulum,109
37,1299,3,61.7,lgp,inverted_double_pendulum,109
38,699,3,61.7,lgp,inverted_double_pendulum,109
39,1099,3,61.7,lgp,inverted_double_pendulum,109
40,999,3,61.7,lgp,inverted_double_pendulum,109
41,199,3,61.7,lgp,inverted_double_pendulum,109
42,799,3,61.7,lgp,inverted_double_pendulum,109
43,1399,3,61.7,lgp,inverted_double_pendulum,109
44,1499,3,61.7,lgp,inverted_double_pendulum,109
45,999,6,52.19999999999999,lgp,inverted_double_pendulum,109
46,199,6,52.19999999999999,lgp,inverted_double_pendulum,109
47,799,6,52.19999999999999,lgp,inverted_double_pendulum,109
48,1499,6,52.19999999999999,lgp,inverted_double_pendulum,109
49,99,6,52.19999999999999,lgp,inverted_double_pendulum,109
50,299,6,52.19999999999999,lgp,inverted_double_pendulum,109
51,1299,6,52.19999999999999,lgp,inverted_double_pendulum,109
52,399,6,52.19999999999999,lgp,inverted_double_pendulum,109
53,599,6,52.19999999999999,lgp,inverted_double_pendulum,109
54,899,6,52.19999999999999,lgp,inverted_double_pendulum,109
55,499,6,52.19999999999999,lgp,inverted_double_pendulum,109
56,1099,6,52.19999999999999,lgp,inverted_double_pendulum,109
57,699,6,52.19999999999999,lgp,inverted_double_pendulum,109
58,1199,6,52.19999999999999,lgp,inverted_double_pendulum,109
59,1399,6,52.19999999999999,lgp,inverted_double_pendulum,109
60,1499,11,42.19999999999999,lgp,inverted_double_pendulum,109
61,799,11,42.19999999999999,lgp,inverted_double_pendulum,109
62,399,11,42.19999999999999,lgp,inverted_double_pendulum,109
63,1199,11,42.19999999999999,lgp,inverted_double_pendulum,109
64,1399,11,42.19999999999999,lgp,inverted_double_pendulum,109
65,299,11,42.19999999999999,lgp,inverted_double_pendulum,109
66,499,11,42.19999999999999,lgp,inverted_double_pendulum,109
67,1099,11,42.19999999999999,lgp,inverted_double_pendulum,109
68,599,11,42.19999999999999,lgp,inverted_double_pendulum,109
69,1299,11,42.19999999999999,lgp,inverted_double_pendulum,109
70,899,11,42.19999999999999,lgp,inverted_double_pendulum,109
71,999,11,42.19999999999999,lgp,inverted_double_pendulum,109
72,99,11,42.19999999999999,lgp,inverted_double_pendulum,109
73,699,11,42.19999999999999,lgp,inverted_double_pendulum,109
74,199,11,42.19999999999999,lgp,inverted_double_pendulum,109
75,899,5,60.8,lgp,inverted_double_pendulum,109
76,799,5,60.8,lgp,inverted_double_pendulum,109
77,99,5,60.8,lgp,inverted_double_pendulum,109
78,1499,5,60.8,lgp,inverted_double_pendulum,109
79,299,5,60.8,lgp,inverted_double_pendulum,109
80,1199,5,60.8,lgp,inverted_double_pendulum,109
81,1299,5,60.8,lgp,inverted_double_pendulum,109
82,1099,5,60.8,lgp,inverted_double_pendulum,109
83,999,5,60.8,lgp,inverted_double_pendulum,109
84,1399,5,60.8,lgp,inverted_double_pendulum,109
85,699,5,60.8,lgp,inverted_double_pendulum,109
86,599,5,60.8,lgp,inverted_double_pendulum,109
87,199,5,60.8,lgp,inverted_double_pendulum,109
88,399,5,60.8,lgp,inverted_double_pendulum,109
89,499,5,60.8,lgp,inverted_double_pendulum,109
90,499,6,56.69999999999999,lgp,inverted_double_pendulum,109
91,599,6,56.69999999999999,lgp,inverted_double_pendulum,109
92,1299,6,56.69999999999999,lgp,inverted_double_pendulum,109
93,1399,6,56.69999999999999,lgp,inverted_double_pendulum,109
94,199,6,56.69999999999999,lgp,inverted_double_pendulum,109
95,799,6,56.69999999999999,lgp,inverted_double_pendulum,109
96,899,6,56.69999999999999,lgp,inverted_double_pendulum,109
97,299,6,56.69999999999999,lgp,inverted_double_pendulum,109
98,1199,6,56.69999999999999,lgp,inverted_double_pendulum,109
99,1099,6,56.69999999999999,lgp,inverted_double_pendulum,109
100,999,6,56.69999999999999,lgp,inverted_double_pendulum,109
101,1499,6,56.69999999999999,lgp,inverted_double_pendulum,109
102,99,6,56.69999999999999,lgp,inverted_double_pendulum,109
103,399,6,56.69999999999999,lgp,inverted_double_pendulum,109
104,699,6,56.69999999999999,lgp,inverted_double_pendulum,109
105,799,10,66.69999999999999,lgp,inverted_double_pendulum,109
106,699,10,66.69999999999999,lgp,inverted_double_pendulum,109
107,1499,8,67.6,lgp,inverted_double_pendulum,109
108,199,5,77.1,lgp,inverted_double_pendulum,109
109,99,3,78.0,lgp,inverted_double_pendulum,109
110,399,11,58.099999999999994,lgp,inverted_double_pendulum,109
111,1399,8,67.6,lgp,inverted_double_pendulum,109
112,1199,10,66.69999999999999,lgp,inverted_double_pendulum,109
113,1099,10,66.69999999999999,lgp,inverted_double_pendulum,109
114,599,10,66.69999999999999,lgp,inverted_double_pendulum,109
115,999,10,66.69999999999999,lgp,inverted_double_pendulum,109
116,899,10,66.69999999999999,lgp,inverted_double_pendulum,109
117,499,10,66.69999999999999,lgp,inverted_double_pendulum,109
118,299,11,58.099999999999994,lgp,inverted_double_pendulum,109
119,1299,10,66.69999999999999,lgp,inverted_double_pendulum,109
120,399,5,77.1,lgp,inverted_double_pendulum,109
121,899,5,77.1,lgp,inverted_double_pendulum,109
122,299,5,77.1,lgp,inverted_double_pendulum,109
