,generation,n_edges,phi,solver,environment,seed
0,1199,5,68.49999999999999,cgp,hopper,104
1,599,5,68.49999999999999,cgp,hopper,104
2,1899,5,68.49999999999999,cgp,hopper,104
3,899,5,68.49999999999999,cgp,hopper,104
4,1799,5,68.49999999999999,cgp,hopper,104
5,1699,5,68.49999999999999,cgp,hopper,104
6,999,5,68.49999999999999,cgp,hopper,104
7,199,5,68.49999999999999,cgp,hopper,104
8,1499,5,68.49999999999999,cgp,hopper,104
9,1399,5,68.49999999999999,cgp,hopper,104
10,799,5,68.49999999999999,cgp,hopper,104
11,99,5,68.49999999999999,cgp,hopper,104
12,1599,5,68.49999999999999,cgp,hopper,104
13,1099,5,68.49999999999999,cgp,hopper,104
14,2499,5,68.49999999999999,cgp,hopper,104
15,1999,5,68.49999999999999,cgp,hopper,104
16,399,5,68.49999999999999,cgp,hopper,104
17,1299,5,68.49999999999999,cgp,hopper,104
18,2099,5,68.49999999999999,cgp,hopper,104
19,2199,5,68.49999999999999,cgp,hopper,104
20,2299,5,68.49999999999999,cgp,hopper,104
21,299,5,68.49999999999999,cgp,hopper,104
22,2399,5,68.49999999999999,cgp,hopper,104
23,699,5,68.49999999999999,cgp,hopper,104
24,499,5,68.49999999999999,cgp,hopper,104
25,699,20,39.699999999999996,cgp,hopper,104
26,2299,20,39.699999999999996,cgp,hopper,104
27,1599,20,39.699999999999996,cgp,hopper,104
28,899,20,39.699999999999996,cgp,hopper,104
29,2199,20,39.699999999999996,cgp,hopper,104
30,1699,20,39.699999999999996,cgp,hopper,104
31,2399,20,39.699999999999996,cgp,hopper,104
32,1899,20,39.699999999999996,cgp,hopper,104
33,299,20,39.699999999999996,cgp,hopper,104
34,2099,20,39.699999999999996,cgp,hopper,104
35,999,20,39.699999999999996,cgp,hopper,104
36,199,20,39.699999999999996,cgp,hopper,104
37,799,20,39.699999999999996,cgp,hopper,104
38,1799,20,39.699999999999996,cgp,hopper,104
39,1299,20,39.699999999999996,cgp,hopper,104
40,1399,20,39.699999999999996,cgp,hopper,104
41,499,20,39.699999999999996,cgp,hopper,104
42,2499,20,39.699999999999996,cgp,hopper,104
43,1999,20,39.699999999999996,cgp,hopper,104
44,99,20,39.699999999999996,cgp,hopper,104
45,1199,20,39.699999999999996,cgp,hopper,104
46,399,20,39.699999999999996,cgp,hopper,104
47,599,20,39.699999999999996,cgp,hopper,104
48,1499,20,39.699999999999996,cgp,hopper,104
49,1099,20,39.699999999999996,cgp,hopper,104
50,2299,6,68.49999999999999,cgp,hopper,104
51,999,6,68.49999999999999,cgp,hopper,104
52,599,6,68.49999999999999,cgp,hopper,104
53,1299,6,68.49999999999999,cgp,hopper,104
54,499,6,68.49999999999999,cgp,hopper,104
55,1999,6,68.49999999999999,cgp,hopper,104
56,1399,6,68.49999999999999,cgp,hopper,104
57,799,6,68.49999999999999,cgp,hopper,104
58,99,6,68.49999999999999,cgp,hopper,104
59,199,6,68.49999999999999,cgp,hopper,104
60,2499,6,68.49999999999999,cgp,hopper,104
61,1599,6,68.49999999999999,cgp,hopper,104
62,2199,6,68.49999999999999,cgp,hopper,104
63,2399,6,68.49999999999999,cgp,hopper,104
64,1199,6,68.49999999999999,cgp,hopper,104
65,2099,6,68.49999999999999,cgp,hopper,104
66,1099,6,68.49999999999999,cgp,hopper,104
67,1699,6,68.49999999999999,cgp,hopper,104
68,1899,6,68.49999999999999,cgp,hopper,104
69,399,6,68.49999999999999,cgp,hopper,104
70,1499,6,68.49999999999999,cgp,hopper,104
71,699,6,68.49999999999999,cgp,hopper,104
72,1799,6,68.49999999999999,cgp,hopper,104
73,899,6,68.49999999999999,cgp,hopper,104
74,299,6,68.49999999999999,cgp,hopper,104
75,899,4,53.099999999999994,cgp,hopper,104
76,499,4,53.099999999999994,cgp,hopper,104
77,2499,4,53.099999999999994,cgp,hopper,104
78,1699,4,53.099999999999994,cgp,hopper,104
79,1399,4,53.099999999999994,cgp,hopper,104
80,199,4,53.099999999999994,cgp,hopper,104
81,1599,4,53.099999999999994,cgp,hopper,104
82,999,4,53.099999999999994,cgp,hopper,104
83,799,4,53.099999999999994,cgp,hopper,104
84,2199,4,53.099999999999994,cgp,hopper,104
85,1499,4,53.099999999999994,cgp,hopper,104
86,2399,4,53.099999999999994,cgp,hopper,104
87,299,4,53.099999999999994,cgp,hopper,104
88,399,4,53.099999999999994,cgp,hopper,104
89,99,4,53.099999999999994,cgp,hopper,104
90,1899,4,53.099999999999994,cgp,hopper,104
91,699,4,53.099999999999994,cgp,hopper,104
92,599,4,53.099999999999994,cgp,hopper,104
93,1299,4,53.099999999999994,cgp,hopper,104
94,1099,4,53.099999999999994,cgp,hopper,104
95,2099,4,53.099999999999994,cgp,hopper,104
96,2299,4,53.099999999999994,cgp,hopper,104
97,1199,4,53.099999999999994,cgp,hopper,104
98,1999,4,53.099999999999994,cgp,hopper,104
99,1799,4,53.099999999999994,cgp,hopper,104
100,1599,7,43.59999999999999,cgp,hopper,104
101,799,7,43.59999999999999,cgp,hopper,104
102,1699,7,43.59999999999999,cgp,hopper,104
103,699,7,43.59999999999999,cgp,hopper,104
104,2499,7,43.59999999999999,cgp,hopper,104
105,1499,7,43.59999999999999,cgp,hopper,104
106,199,7,43.59999999999999,cgp,hopper,104
107,99,7,43.59999999999999,cgp,hopper,104
108,2199,7,43.59999999999999,cgp,hopper,104
109,399,7,43.59999999999999,cgp,hopper,104
110,1399,7,43.59999999999999,cgp,hopper,104
111,1199,7,43.59999999999999,cgp,hopper,104
112,1899,7,43.59999999999999,cgp,hopper,104
113,1099,7,43.59999999999999,cgp,hopper,104
114,1999,7,43.59999999999999,cgp,hopper,104
115,2099,7,43.59999999999999,cgp,hopper,104
116,599,7,43.59999999999999,cgp,hopper,104
117,1799,7,43.59999999999999,cgp,hopper,104
118,999,7,43.59999999999999,cgp,hopper,104
119,2399,7,43.59999999999999,cgp,hopper,104
120,2299,7,43.59999999999999,cgp,hopper,104
121,899,7,43.59999999999999,cgp,hopper,104
122,499,7,43.59999999999999,cgp,hopper,104
123,299,7,43.59999999999999,cgp,hopper,104
124,1299,7,43.59999999999999,cgp,hopper,104
125,399,6,52.19999999999999,cgp,hopper,104
126,1999,6,52.19999999999999,cgp,hopper,104
127,899,6,52.19999999999999,cgp,hopper,104
128,299,6,52.19999999999999,cgp,hopper,104
129,1899,6,52.19999999999999,cgp,hopper,104
130,99,6,52.19999999999999,cgp,hopper,104
131,1199,6,52.19999999999999,cgp,hopper,104
132,599,6,52.19999999999999,cgp,hopper,104
133,1699,6,52.19999999999999,cgp,hopper,104
134,499,6,52.19999999999999,cgp,hopper,104
135,2499,6,52.19999999999999,cgp,hopper,104
136,1299,6,52.19999999999999,cgp,hopper,104
137,2299,6,52.19999999999999,cgp,hopper,104
138,2199,6,52.19999999999999,cgp,hopper,104
139,699,6,52.19999999999999,cgp,hopper,104
140,1099,6,52.19999999999999,cgp,hopper,104
141,1599,6,52.19999999999999,cgp,hopper,104
142,999,6,52.19999999999999,cgp,hopper,104
143,2099,6,52.19999999999999,cgp,hopper,104
144,199,6,52.19999999999999,cgp,hopper,104
145,799,6,52.19999999999999,cgp,hopper,104
146,2399,6,52.19999999999999,cgp,hopper,104
147,1799,6,52.19999999999999,cgp,hopper,104
148,1399,6,52.19999999999999,cgp,hopper,104
149,1499,6,52.19999999999999,cgp,hopper,104
150,999,3,61.7,cgp,hopper,104
151,1599,3,61.7,cgp,hopper,104
152,199,3,61.7,cgp,hopper,104
153,799,3,61.7,cgp,hopper,104
154,1899,3,61.7,cgp,hopper,104
155,2199,3,61.7,cgp,hopper,104
156,2299,3,61.7,cgp,hopper,104
157,1499,3,61.7,cgp,hopper,104
158,99,3,61.7,cgp,hopper,104
159,299,3,61.7,cgp,hopper,104
160,1699,3,61.7,cgp,hopper,104
161,1299,3,61.7,cgp,hopper,104
162,399,3,61.7,cgp,hopper,104
163,2099,3,61.7,cgp,hopper,104
164,599,3,61.7,cgp,hopper,104
165,899,3,61.7,cgp,hopper,104
166,1799,3,61.7,cgp,hopper,104
167,1999,3,61.7,cgp,hopper,104
168,499,3,61.7,cgp,hopper,104
169,2499,3,61.7,cgp,hopper,104
170,1099,3,61.7,cgp,hopper,104
171,699,3,61.7,cgp,hopper,104
172,1199,3,61.7,cgp,hopper,104
173,2399,3,61.7,cgp,hopper,104
174,1399,3,61.7,cgp,hopper,104
175,1799,6,68.49999999999999,cgp,hopper,104
176,2499,6,68.49999999999999,cgp,hopper,104
177,1499,6,68.49999999999999,cgp,hopper,104
178,2399,6,68.49999999999999,cgp,hopper,104
179,1999,6,68.49999999999999,cgp,hopper,104
180,2199,6,68.49999999999999,cgp,hopper,104
181,799,6,68.49999999999999,cgp,hopper,104
182,399,6,68.49999999999999,cgp,hopper,104
183,1199,6,68.49999999999999,cgp,hopper,104
184,1399,6,68.49999999999999,cgp,hopper,104
185,299,6,68.49999999999999,cgp,hopper,104
186,499,6,68.49999999999999,cgp,hopper,104
187,1099,6,68.49999999999999,cgp,hopper,104
188,599,6,68.49999999999999,cgp,hopper,104
189,1299,6,68.49999999999999,cgp,hopper,104
190,1599,6,68.49999999999999,cgp,hopper,104
191,899,6,68.49999999999999,cgp,hopper,104
192,999,6,68.49999999999999,cgp,hopper,104
193,1699,6,68.49999999999999,cgp,hopper,104
194,1899,6,68.49999999999999,cgp,hopper,104
195,99,6,68.49999999999999,cgp,hopper,104
196,699,6,68.49999999999999,cgp,hopper,104
197,199,6,68.49999999999999,cgp,hopper,104
198,2299,6,68.49999999999999,cgp,hopper,104
199,2099,6,68.49999999999999,cgp,hopper,104
200,899,16,47.69999999999999,cgp,hopper,104
201,1899,16,47.69999999999999,cgp,hopper,104
202,1599,16,47.69999999999999,cgp,hopper,104
203,2299,16,47.69999999999999,cgp,hopper,104
204,2499,16,47.69999999999999,cgp,hopper,104
205,799,16,47.69999999999999,cgp,hopper,104
206,99,16,47.69999999999999,cgp,hopper,104
207,1499,16,47.69999999999999,cgp,hopper,104
208,299,16,47.69999999999999,cgp,hopper,104
209,1199,16,47.69999999999999,cgp,hopper,104
210,2199,16,47.69999999999999,cgp,hopper,104
211,1799,16,47.69999999999999,cgp,hopper,104
212,1299,16,47.69999999999999,cgp,hopper,104
213,1699,16,47.69999999999999,cgp,hopper,104
214,1099,16,47.69999999999999,cgp,hopper,104
215,999,16,47.69999999999999,cgp,hopper,104
216,2399,16,47.69999999999999,cgp,hopper,104
217,2099,16,47.69999999999999,cgp,hopper,104
218,1399,16,47.69999999999999,cgp,hopper,104
219,699,16,47.69999999999999,cgp,hopper,104
220,599,16,47.69999999999999,cgp,hopper,104
221,199,16,47.69999999999999,cgp,hopper,104
222,399,16,47.69999999999999,cgp,hopper,104
223,1999,16,47.69999999999999,cgp,hopper,104
224,499,16,47.69999999999999,cgp,hopper,104
225,2199,10,54.69999999999999,cgp,hopper,104
226,499,10,54.69999999999999,cgp,hopper,104
227,599,10,54.69999999999999,cgp,hopper,104
228,2099,10,54.69999999999999,cgp,hopper,104
229,1299,10,54.69999999999999,cgp,hopper,104
230,2499,10,54.69999999999999,cgp,hopper,104
231,1599,10,54.69999999999999,cgp,hopper,104
232,1399,10,54.69999999999999,cgp,hopper,104
233,199,10,54.69999999999999,cgp,hopper,104
234,799,10,54.69999999999999,cgp,hopper,104
235,899,10,54.69999999999999,cgp,hopper,104
236,299,10,54.69999999999999,cgp,hopper,104
237,1999,10,54.69999999999999,cgp,hopper,104
238,1899,10,54.69999999999999,cgp,hopper,104
239,1799,10,54.69999999999999,cgp,hopper,104
240,2299,10,54.69999999999999,cgp,hopper,104
241,1699,10,54.69999999999999,cgp,hopper,104
242,1199,10,54.69999999999999,cgp,hopper,104
243,1099,10,54.69999999999999,cgp,hopper,104
244,2399,10,54.69999999999999,cgp,hopper,104
245,999,10,54.69999999999999,cgp,hopper,104
246,1499,10,54.69999999999999,cgp,hopper,104
247,99,10,54.69999999999999,cgp,hopper,104
248,399,10,54.69999999999999,cgp,hopper,104
249,699,10,54.69999999999999,cgp,hopper,104
250,1199,4,56.69999999999999,cgp,hopper,104
251,599,4,56.69999999999999,cgp,hopper,104
252,899,4,56.69999999999999,cgp,hopper,104
253,999,4,56.69999999999999,cgp,hopper,104
254,199,4,56.69999999999999,cgp,hopper,104
255,1499,4,56.69999999999999,cgp,hopper,104
256,1399,4,56.69999999999999,cgp,hopper,104
257,799,4,56.69999999999999,cgp,hopper,104
258,99,4,56.69999999999999,cgp,hopper,104
259,1099,4,56.69999999999999,cgp,hopper,104
260,399,4,56.69999999999999,cgp,hopper,104
261,1299,4,56.69999999999999,cgp,hopper,104
262,299,4,56.69999999999999,cgp,hopper,104
263,699,4,56.69999999999999,cgp,hopper,104
264,499,4,56.69999999999999,cgp,hopper,104
265,699,3,61.7,cgp,hopper,104
266,899,3,61.7,cgp,hopper,104
267,299,3,61.7,cgp,hopper,104
268,999,3,61.7,cgp,hopper,104
269,199,3,61.7,cgp,hopper,104
270,799,3,61.7,cgp,hopper,104
271,1299,3,61.7,cgp,hopper,104
272,1399,3,61.7,cgp,hopper,104
273,499,3,61.7,cgp,hopper,104
274,99,3,61.7,cgp,hopper,104
275,1199,3,61.7,cgp,hopper,104
276,399,3,61.7,cgp,hopper,104
277,599,3,61.7,cgp,hopper,104
278,1499,3,61.7,cgp,hopper,104
279,1099,3,61.7,cgp,hopper,104
280,999,6,52.19999999999999,cgp,hopper,104
281,599,6,52.19999999999999,cgp,hopper,104
282,1299,6,52.19999999999999,cgp,hopper,104
283,499,6,52.19999999999999,cgp,hopper,104
284,1399,6,52.19999999999999,cgp,hopper,104
285,799,6,52.19999999999999,cgp,hopper,104
286,99,6,52.19999999999999,cgp,hopper,104
287,199,6,52.19999999999999,cgp,hopper,104
288,1199,6,52.19999999999999,cgp,hopper,104
289,1099,6,52.19999999999999,cgp,hopper,104
290,399,6,52.19999999999999,cgp,hopper,104
291,1499,6,52.19999999999999,cgp,hopper,104
292,699,6,52.19999999999999,cgp,hopper,104
293,899,6,52.19999999999999,cgp,hopper,104
294,299,6,52.19999999999999,cgp,hopper,104
295,1199,10,66.69999999999999,cgp,hopper,104
296,599,10,66.69999999999999,cgp,hopper,104
297,1899,13,73.5,cgp,hopper,104
298,899,10,66.69999999999999,cgp,hopper,104
299,1799,13,73.5,cgp,hopper,104
300,1699,13,72.6,cgp,hopper,104
301,999,10,66.69999999999999,cgp,hopper,104
302,199,1,78.89999999999999,cgp,hopper,104
303,1499,14,63.999999999999986,cgp,hopper,104
304,1399,10,66.69999999999999,cgp,hopper,104
305,799,10,66.69999999999999,cgp,hopper,104
306,99,1,78.89999999999999,cgp,hopper,104
307,1599,13,72.6,cgp,hopper,104
308,1099,10,66.69999999999999,cgp,hopper,104
309,2499,14,63.999999999999986,cgp,hopper,104
310,1999,13,73.5,cgp,hopper,104
311,399,10,66.69999999999999,cgp,hopper,104
312,1299,10,66.69999999999999,cgp,hopper,104
313,2099,13,73.5,cgp,hopper,104
314,2199,13,72.6,cgp,hopper,104
315,2299,13,72.6,cgp,hopper,104
316,299,7,76.19999999999999,cgp,hopper,104
317,2399,13,72.6,cgp,hopper,104
318,699,10,66.69999999999999,cgp,hopper,104
319,499,10,66.69999999999999,cgp,hopper,104
320,699,5,77.1,cgp,hopper,104
321,2299,14,48.599999999999994,cgp,hopper,104
322,1599,9,59.0,cgp,hopper,104
