,generation,n_edges,phi,solver,environment,seed
0,899,4,69.39999999999999,lgp,inverted_double_pendulum,107
1,499,4,69.39999999999999,lgp,inverted_double_pendulum,107
2,1399,4,69.39999999999999,lgp,inverted_double_pendulum,107
3,199,4,69.39999999999999,lgp,inverted_double_pendulum,107
4,999,4,69.39999999999999,lgp,inverted_double_pendulum,107
5,799,4,69.39999999999999,lgp,inverted_double_pendulum,107
6,1499,4,69.39999999999999,lgp,inverted_double_pendulum,107
7,299,4,69.39999999999999,lgp,inverted_double_pendulum,107
8,399,4,69.39999999999999,lgp,inverted_double_pendulum,107
9,99,4,69.39999999999999,lgp,inverted_double_pendulum,107
10,699,4,69.39999999999999,lgp,inverted_double_pendulum,107
11,599,4,69.39999999999999,lgp,inverted_double_pendulum,107
12,1299,4,69.39999999999999,lgp,inverted_double_pendulum,107
13,1099,4,69.39999999999999,lgp,inverted_double_pendulum,107
14,1199,4,69.39999999999999,lgp,inverted_double_pendulum,107
15,799,8,67.6,lgp,inverted_double_pendulum,107
16,699,8,67.6,lgp,inverted_double_pendulum,107
17,1499,8,67.6,lgp,inverted_double_pendulum,107
18,199,8,67.6,lgp,inverted_double_pendulum,107
19,99,8,67.6,lgp,inverted_double_pendulum,107
20,399,8,67.6,lgp,inverted_double_pendulum,107
21,1399,8,67.6,lgp,inverted_double_pendulum,107
22,1199,8,67.6,lgp,inverted_double_pendulum,107
23,1099,8,67.6,lgp,inverted_double_pendulum,107
24,599,8,67.6,lgp,inverted_double_pendulum,107
25,999,8,67.6,lgp,inverted_double_pendulum,107
26,899,8,67.6,lgp,inverted_double_pendulum,107
27,499,8,67.6,lgp,inverted_double_pendulum,107
28,299,8,67.6,lgp,inverted_double_pendulum,107
29,1299,8,67.6,lgp,inverted_double_pendulum,107
30,399,3,61.7,lgp,inverted_double_pendulum,107
31,899,3,61.7,lgp,inverted_double_pendulum,107
32,299,3,61.7,lgp,inverted_double_pendulum,107
33,99,3,61.7,lgp,inverted_double_pendulum,107
34,1199,3,61.7,lgp,inverted_double_pendulum,107
35,599,3,61.7,lgp,inverted_double_pendulum,107
36,499,3,61.7,lgp,inverted_double_pendulum,107
37,1299,3,61.7,lgp,inverted_double_pendulum,107
38,699,3,61.7,lgp,inverted_double_pendulum,107
39,1099,3,61.7,lgp,inverted_double_pendulum,107
40,999,3,61.7,lgp,inverted_double_pendulum,107
41,199,3,61.7,lgp,inverted_double_pendulum,107
42,799,3,61.7,lgp,inverted_double_pendulum,107
43,1399,3,61.7,lgp,inverted_double_pendulum,107
44,1499,3,61.7,lgp,inverted_double_pendulum,107
45,999,6,52.19999999999999,lgp,inverted_double_pendulum,107
46,199,6,52.19999999999999,lgp,inverted_double_pendulum,107
47,799,6,52.19999999999999,lgp,inverted_double_pendulum,107
48,1499,6,52.19999999999999,lgp,inverted_double_pendulum,107
49,99,6,52.19999999999999,lgp,inverted_double_pendulum,107
50,299,6,52.19999999999999,lgp,inverted_double_pendulum,107
51,1299,6,52.19999999999999,lgp,inverted_double_pendulum,107
52,399,6,52.19999999999999,lgp,inverted_double_pendulum,107
53,599,6,52.19999999999999,lgp,inverted_double_pendulum,107
54,899,6,52.19999999999999,lgp,inverted_double_pendulum,107
55,499,6,52.19999999999999,lgp,inverted_double_pendulum,107
56,1099,6,52.19999999999999,lgp,inverted_double_pendulum,107
57,699,6,52.19999999999999,lgp,inverted_double_pendulum,107
58,1199,6,52.19999999999999,lgp,inverted_double_pendulum,107
59,1399,6,52.19999999999999,lgp,inverted_double_pendulum,107
60,1499,11,42.19999999999999,lgp,inverted_double_pendulum,107
61,799,11,42.19999999999999,lgp,inverted_double_pendulum,107
62,399,11,42.19999999999999,lgp,inverted_double_pendulum,107
63,1199,11,42.19999999999999,lgp,inverted_double_pendulum,107
64,1399,11,42.19999999999999,lgp,inverted_double_pendulum,107
65,299,11,42.19999999999999,lgp,inverted_double_pendulum,107
66,499,11,42.19999999999999,lgp,inverted_double_pendulum,107
67,1099,11,42.19999999999999,lgp,inverted_double_pendulum,107
68,599,11,42.19999999999999,lgp,inverted_double_pendulum,107
69,1299,11,42.19999999999999,lgp,inverted_double_pendulum,107
70,899,11,42.19999999999999,lgp,inverted_double_pendulum,107
71,999,11,42.19999999999999,lgp,inverted_double_pendulum,107
72,99,11,42.19999999999999,lgp,inverted_double_pendulum,107
73,699,11,42.19999999999999,lgp,inverted_double_pendulum,107
74,199,11,42.19999999999999,lgp,inverted_double_pendulum,107
75,899,5,60.8,lgp,inverted_double_pendulum,107
76,799,5,60.8,lgp,inverted_double_pendulum,107
77,99,5,60.8,lgp,inverted_double_pendulum,107
78,1499,5,60.8,lgp,inverted_double_pendulum,107
79,299,5,60.8,lgp,inverted_double_pendulum,107
80,1199,5,60.8,lgp,inverted_double_pendulum,107
81,1299,5,60.8,lgp,inverted_double_pendulum,107
82,1099,5,60.8,lgp,inverted_double_pendulum,107
83,999,5,60.8,lgp,inverted_double_pendulum,107
84,1399,5,60.8,lgp,inverted_double_pendulum,107
85,699,5,60.8,lgp,inverted_double_pendulum,107
86,599,5,60.8,lgp,inverted_double_pendulum,107
87,199,5,60.8,lgp,inverted_double_pendulum,107
88,399,5,60.8,lgp,inverted_double_pendulum,107
89,499,5,60.8,lgp,inverted_double_pendulum,107
90,499,6,56.69999999999999,lgp,inverted_double_pendulum,107
91,599,6,56.69999999999999,lgp,inverted_double_pendulum,107
92,1299,6,56.69999999999999,lgp,inverted_double_pendulum,107
93,1399,6,56.69999999999999,lgp,inverted_double_pendulum,107
94,199,6,56.69999999999999,lgp,inverted_double_pendulum,107
