,generation,n_edges,phi,solver,environment,seed
0,899,4,69.39999999999999,lgp,inverted_pendulum,109
1,499,4,69.39999999999999,lgp,inverted_pendulum,109
2,1399,4,69.39999999999999,lgp,inverted_pendulum,109
3,199,4,69.39999999999999,lgp,inverted_pendulum,109
4,999,4,69.39999999999999,lgp,inverted_pendulum,109
5,799,4,69.39999999999999,lgp,inverted_pendulum,109
6,1499,4,69.39999999999999,lgp,inverted_pendulum,109
7,299,4,69.39999999999999,lgp,inverted_pendulum,109
8,399,4,69.39999999999999,lgp,inverted_pendulum,109
9,99,4,69.39999999999999,lgp,inverted_pendulum,109
10,699,4,69.39999999999999,lgp,inverted_pendulum,109
11,599,4,69.39999999999999,lgp,inverted_pendulum,109
12,1299,4,69.39999999999999,lgp,inverted_pendulum,109
13,1099,4,69.39999999999999,lgp,inverted_pendulum,109
14,1199,4,69.39999999999999,lgp,inverted_pendulum,109
15,799,8,67.6,lgp,inverted_pendulum,109
16,699,8,67.6,lgp,inverted_pendulum,109
17,1499,8,67.6,lgp,inverted_pendulum,109
18,199,8,67.6,lgp,inverted_pendulum,109
19,99,8,67.6,lgp,inverted_pendulum,109
20,399,8,67.6,lgp,inverted_pendulum,109
21,1399,8,67.6,lgp,inverted_pendulum,109
22,1199,8,67.6,lgp,inverted_pendulum,109
23,1099,8,67.6,lgp,inverted_pendulum,109
24,599,8,67.6,lgp,inverted_pendulum,109
25,999,8,67.6,lgp,inverted_pendulum,109
26,899,8,67.6,lgp,inverted_pendulum,109
27,499,8,67.6,lgp,inverted_pendulum,109
28,299,8,67.6,lgp,inverted_pendulum,109
29,1299,8,67.6,lgp,inverted_pendulum,109
30,399,3,61.7,lgp,inverted_pendulum,109
31,899,3,61.7,lgp,inverted_pendulum,109
32,299,3,61.7,lgp,inverted_pendulum,109
33,99,3,61.7,lgp,inverted_pendulum,109
34,1199,3,61.7,lgp,inverted_pendulum,109
35,599,3,61.7,lgp,inverted_pendulum,109
36,499,3,61.7,lgp,inverted_pendulum,109
37,1299,3,61.7,lgp,inverted_pendulum,109
38,699,3,61.7,lgp,inverted_pendulum,109
39,1099,3,61.7,lgp,inverted_pendulum,109
40,999,3,61.7,lgp,inverted_pendulum,109
41,199,3,61.7,lgp,inverted_pendulum,109
42,799,3,61.7,lgp,inverted_pendulum,109
43,1399,3,61.7,lgp,inverted_pendulum,109
44,1499,3,61.7,lgp,inverted_pendulum,109
45,999,6,52.19999999999999,lgp,inverted_pendulum,109
46,199,6,52.19999999999999,lgp,inverted_pendulum,109
47,799,6,52.19999999999999,lgp,inverted_pendulum,109
48,1499,6,52.19999999999999,lgp,inverted_pendulum,109
49,99,6,52.19999999999999,lgp,inverted_pendulum,109
50,299,6,52.19999999999999,lgp,inverted_pendulum,109
51,1299,6,52.19999999999999,lgp,inverted_pendulum,109
52,399,6,52.19999999999999,lgp,inverted_pendulum,109
53,599,6,52.19999999999999,lgp,inverted_pendulum,109
54,899,6,52.19999999999999,lgp,inverted_pendulum,109
55,499,6,52.19999999999999,lgp,inverted_pendulum,109
56,1099,6,52.19999999999999,lgp,inverted_pendulum,109
57,699,6,52.19999999999999,lgp,inverted_pendulum,109
