,generation,n_edges,phi,solver,environment,seed
0,1199,5,68.49999999999999,cgp,hopper,109
1,599,5,68.49999999999999,cgp,hopper,109
2,1899,5,68.49999999999999,cgp,hopper,109
3,899,5,68.49999999999999,cgp,hopper,109
4,1799,5,68.49999999999999,cgp,hopper,109
5,1699,5,68.49999999999999,cgp,hopper,109
6,999,5,68.49999999999999,cgp,hopper,109
7,199,5,68.49999999999999,cgp,hopper,109
8,1499,5,68.49999999999999,cgp,hopper,109
9,1399,5,68.49999999999999,cgp,hopper,109
10,799,5,68.49999999999999,cgp,hopper,109
11,99,5,68.49999999999999,cgp,hopper,109
12,1599,5,68.49999999999999,cgp,hopper,109
13,1099,5,68.49999999999999,cgp,hopper,109
14,2499,5,68.49999999999999,cgp,hopper,109
15,1999,5,68.49999999999999,cgp,hopper,109
16,399,5,68.49999999999999,cgp,hopper,109
17,1299,5,68.49999999999999,cgp,hopper,109
18,2099,5,68.49999999999999,cgp,hopper,109
19,2199,5,68.49999999999999,cgp,hopper,109
20,2299,5,68.49999999999999,cgp,hopper,109
21,299,5,68.49999999999999,cgp,hopper,109
22,2399,5,68.49999999999999,cgp,hopper,109
23,699,5,68.49999999999999,cgp,hopper,109
24,499,5,68.49999999999999,cgp,hopper,109
25,699,20,39.699999999999996,cgp,hopper,109
26,2299,20,39.699999999999996,cgp,hopper,109
27,1599,20,39.699999999999996,cgp,hopper,109
28,899,20,39.699999999999996,cgp,hopper,109
29,2199,20,39.699999999999996,cgp,hopper,109
30,1699,20,39.699999999999996,cgp,hopper,109
31,2399,20,39.699999999999996,cgp,hopper,109
32,1899,20,39.699999999999996,cgp,hopper,109
33,299,20,39.699999999999996,cgp,hopper,109
34,2099,20,39.699999999999996,cgp,hopper,109
35,999,20,39.699999999999996,cgp,hopper,109
36,199,20,39.699999999999996,cgp,hopper,109
37,799,20,39.699999999999996,cgp,hopper,109
38,1799,20,39.699999999999996,cgp,hopper,109
39,1299,20,39.699999999999996,cgp,hopper,109
40,1399,20,39.699999999999996,cgp,hopper,109
41,499,20,39.699999999999996,cgp,hopper,109
42,2499,20,39.699999999999996,cgp,hopper,109
43,1999,20,39.699999999999996,cgp,hopper,109
44,99,20,39.699999999999996,cgp,hopper,109
45,1199,20,39.699999999999996,cgp,hopper,109
46,399,20,39.699999999999996,cgp,hopper,109
47,599,20,39.699999999999996,cgp,hopper,109
48,1499,20,39.699999999999996,cgp,hopper,109
49,1099,20,39.699999999999996,cgp,hopper,109
50,2299,6,68.49999999999999,cgp,hopper,109
51,999,6,68.49999999999999,cgp,hopper,109
52,599,6,68.49999999999999,cgp,hopper,109
53,1299,6,68.49999999999999,cgp,hopper,109
54,499,6,68.49999999999999,cgp,hopper,109
55,1999,6,68.49999999999999,cgp,hopper,109
56,1399,6,68.49999999999999,cgp,hopper,109
57,799,6,68.49999999999999,cgp,hopper,109
58,99,6,68.49999999999999,cgp,hopper,109
59,199,6,68.49999999999999,cgp,hopper,109
60,2499,6,68.49999999999999,cgp,hopper,109
61,1599,6,68.49999999999999,cgp,hopper,109
62,2199,6,68.49999999999999,cgp,hopper,109
63,2399,6,68.49999999999999,cgp,hopper,109
64,1199,6,68.49999999999999,cgp,hopper,109
65,2099,6,68.49999999999999,cgp,hopper,109
66,1099,6,68.49999999999999,cgp,hopper,109
67,1699,6,68.49999999999999,cgp,hopper,109
68,1899,6,68.49999999999999,cgp,hopper,109
69,399,6,68.49999999999999,cgp,hopper,109
70,1499,6,68.49999999999999,cgp,hopper,109
71,699,6,68.49999999999999,cgp,hopper,109
72,1799,6,68.49999999999999,cgp,hopper,109
73,899,6,68.49999999999999,cgp,hopper,109
74,299,6,68.49999999999999,cgp,hopper,109
75,899,4,53.099999999999994,cgp,hopper,109
76,499,4,53.099999999999994,cgp,hopper,109
77,2499,4,53.099999999999994,cgp,hopper,109
78,1699,4,53.099999999999994,cgp,hopper,109
79,1399,4,53.099999999999994,cgp,hopper,109
80,199,4,53.099999999999994,cgp,hopper,109
81,1599,4,53.099999999999994,cgp,hopper,109
82,999,4,53.099999999999994,cgp,hopper,109
83,799,4,53.099999999999994,cgp,hopper,109
84,2199,4,53.099999999999994,cgp,hopper,109
