,generation,n_edges,phi,solver,environment,seed
0,1199,5,68.49999999999999,lgp,walker2d,102
1,599,5,68.49999999999999,lgp,walker2d,102
2,1899,5,68.49999999999999,lgp,walker2d,102
3,899,5,68.49999999999999,lgp,walker2d,102
4,1799,5,68.49999999999999,lgp,walker2d,102
5,1699,5,68.49999999999999,lgp,walker2d,102
6,999,5,68.49999999999999,lgp,walker2d,102
7,199,5,68.49999999999999,lgp,walker2d,102
8,1499,5,68.49999999999999,lgp,walker2d,102
9,1399,5,68.49999999999999,lgp,walker2d,102
10,799,5,68.49999999999999,lgp,walker2d,102
11,99,5,68.49999999999999,lgp,walker2d,102
12,1599,5,68.49999999999999,lgp,walker2d,102
13,1099,5,68.49999999999999,lgp,walker2d,102
14,2499,5,68.49999999999999,lgp,walker2d,102
15,1999,5,68.49999999999999,lgp,walker2d,102
16,399,5,68.49999999999999,lgp,walker2d,102
17,1299,5,68.49999999999999,lgp,walker2d,102
18,2099,5,68.49999999999999,lgp,walker2d,102
19,2199,5,68.49999999999999,lgp,walker2d,102
20,2299,5,68.49999999999999,lgp,walker2d,102
21,299,5,68.49999999999999,lgp,walker2d,102
22,2399,5,68.49999999999999,lgp,walker2d,102
23,699,5,68.49999999999999,lgp,walker2d,102
24,499,5,68.49999999999999,lgp,walker2d,102
25,699,20,39.699999999999996,lgp,walker2d,102
26,2299,20,39.699999999999996,lgp,walker2d,102
27,1599,20,39.699999999999996,lgp,walker2d,102
28,899,20,39.699999999999996,lgp,walker2d,102
29,2199,20,39.699999999999996,lgp,walker2d,102
30,1699,20,39.699999999999996,lgp,walker2d,102
31,2399,20,39.699999999999996,lgp,walker2d,102
32,1899,20,39.699999999999996,lgp,walker2d,102
33,299,20,39.699999999999996,lgp,walker2d,102
34,2099,20,39.699999999999996,lgp,walker2d,102
35,999,20,39.699999999999996,lgp,walker2d,102
36,199,20,39.699999999999996,lgp,walker2d,102
37,799,20,39.699999999999996,lgp,walker2d,102
38,1799,20,39.699999999999996,lgp,walker2d,102
39,1299,20,39.699999999999996,lgp,walker2d,102
40,1399,20,39.699999999999996,lgp,walker2d,102
41,499,20,39.699999999999996,lgp,walker2d,102
42,2499,20,39.699999999999996,lgp,walker2d,102
43,1999,20,39.699999999999996,lgp,walker2d,102
44,99,20,39.699999999999996,lgp,walker2d,102
45,1199,20,39.699999999999996,lgp,walker2d,102
46,399,20,39.699999999999996,lgp,walker2d,102
47,599,20,39.699999999999996,lgp,walker2d,102
48,1499,20,39.699999999999996,lgp,walker2d,102
49,1099,20,39.699999999999996,lgp,walker2d,102
50,2299,6,68.49999999999999,lgp,walker2d,102
51,999,6,68.49999999999999,lgp,walker2d,102
52,599,6,68.49999999999999,lgp,walker2d,102
53,1299,6,68.49999999999999,lgp,walker2d,102
54,499,6,68.49999999999999,lgp,walker2d,102
55,1999,6,68.49999999999999,lgp,walker2d,102
56,1399,6,68.49999999999999,lgp,walker2d,102
57,799,6,68.49999999999999,lgp,walker2d,102
58,99,6,68.49999999999999,lgp,walker2d,102
59,199,6,68.49999999999999,lgp,walker2d,102
60,2499,6,68.49999999999999,lgp,walker2d,102
61,1599,6,68.49999999999999,lgp,walker2d,102
62,2199,6,68.49999999999999,lgp,walker2d,102
63,2399,6,68.49999999999999,lgp,walker2d,102
64,1199,6,68.49999999999999,lgp,walker2d,102
65,2099,6,68.49999999999999,lgp,walker2d,102
66,1099,6,68.49999999999999,lgp,walker2d,102
67,1699,6,68.49999999999999,lgp,walker2d,102
68,1899,6,68.49999999999999,lgp,walker2d,102
69,399,6,68.49999999999999,lgp,walker2d,102
70,1499,6,68.49999999999999,lgp,walker2d,102
71,699,6,68.49999999999999,lgp,walker2d,102
72,1799,6,68.49999999999999,lgp,walker2d,102
73,899,6,68.49999999999999,lgp,walker2d,102
74,299,6,68.49999999999999,lgp,walker2d,102
75,899,4,53.099999999999994,lgp,walker2d,102
76,499,4,53.099999999999994,lgp,walker2d,102
77,2499,4,53.099999999999994,lgp,walker2d,102
78,1699,4,53.099999999999994,lgp,walker2d,102
79,1399,4,53.099999999999994,lgp,walker2d,102
80,199,4,53.099999999999994,lgp,walker2d,102
81,1599,4,53.099999999999994,lgp,walker2d,102
82,999,4,53.099999999999994,lgp,walker2d,102
83,799,4,53.099999999999994,lgp,walker2d,102
84,2199,4,53.099999999999994,lgp,walker2d,102
85,1499,4,53.099999999999994,lgp,walker2d,102
86,2399,4,53.099999999999994,lgp,walker2d,102
87,299,4,53.099999999999994,lgp,walker2d,102
88,399,4,53.099999999999994,lgp,walker2d,102
89,99,4,53.099999999999994,lgp,walker2d,102
90,1899,4,53.099999999999994,lgp,walker2d,102
91,699,4,53.099999999999994,lgp,walker2d,102
92,599,4,53.099999999999994,lgp,walker2d,102
93,1299,4,53.099999999999994,lgp,walker2d,102
94,1099,4,53.099999999999994,lgp,walker2d,102
95,2099,4,53.099999999999994,lgp,walker2d,102
96,2299,4,53.099999999999994,lgp,walker2d,102
97,1199,4,53.099999999999994,lgp,walker2d,102
98,1999,4,53.099999999999994,lgp,walker2d,102
99,1799,4,53.099999999999994,lgp,walker2d,102
100,1599,7,43.59999999999999,lgp,walker2d,102
101,799,7,43.59999999999999,lgp,walker2d,102
